section,method,seed,reference_ari,reference_nmi,n_spots,n_clusters,feature_hash,coordinate_hash,graph_hash,elapsed_seconds,device,section_display,n_cells,n_genes
151508,SEDR,7,0.46621988847700002,0.62774730858799999,4384,7,,,,,,151508,4384,18067
151508,SEDR,8,0.514298942333,0.65438767218500005,4384,7,,,,,,151508,4384,18067
151508,SEDR,9,0.50925673351699996,0.66018172876400005,4384,7,,,,,,151508,4384,18067
151508,SEDR,10,0.52321430528900004,0.66392694003399999,4384,7,,,,,,151508,4384,18067
151508,SEDR,11,0.47853652538399999,0.63431241736900001,4384,7,,,,,,151508,4384,18067
151508,SEDR,12,0.48422308937800002,0.64696909460200003,4384,7,,,,,,151508,4384,18067
151508,SEDR,13,0.44572576735399999,0.63053913125299998,4384,7,,,,,,151508,4384,18067
151508,SEDR,14,0.51366374766599998,0.65131339813400002,4384,7,,,,,,151508,4384,18067
151508,SEDR,15,0.497232220339,0.63517278874299998,4384,7,,,,,,151508,4384,18067
151508,SEDR,16,0.50683492014999998,0.65280094648099996,4384,7,,,,,,151508,4384,18067
151508,SEDR,17,0.53210885144999998,0.66597985697200002,4384,7,,,,,,151508,4384,18067
151508,SEDR,18,0.49727876391300002,0.63399867500700002,4384,7,,,,,,151508,4384,18067
151508,SEDR,19,0.48277281955000001,0.61852167579399997,4384,7,,,,,,151508,4384,18067
151508,SEDR,20,0.51107081761100004,0.65601150086799997,4384,7,,,,,,151508,4384,18067
151509,GraphST,1,0.2907168635,0.4592628019,4789,7,3bc4e462fd76e14ee86389c821a9e145f6a2619c7d4b56397f7c20e0c1d9d345,9c4a6387e26c58952d5c5463f59d2919d0f36c20b5cab52d3b5c230adb88c122,042812ed0f06c40175d205d0d68ae4dfa2bd44b6cf0d6bb86f510930ea70edea,33.93542314,cuda:0,151509,,
151509,GraphST,2,0.3687092961,0.4862875105,4789,7,3bc4e462fd76e14ee86389c821a9e145f6a2619c7d4b56397f7c20e0c1d9d345,9c4a6387e26c58952d5c5463f59d2919d0f36c20b5cab52d3b5c230adb88c122,042812ed0f06c40175d205d0d68ae4dfa2bd44b6cf0d6bb86f510930ea70edea,33.41117024,cuda:0,151509,,
151509,GraphST,3,0.2783704387,0.4519105875,4789,7,3bc4e462fd76e14ee86389c821a9e145f6a2619c7d4b56397f7c20e0c1d9d345,9c4a6387e26c58952d5c5463f59d2919d0f36c20b5cab52d3b5c230adb88c122,042812ed0f06c40175d205d0d68ae4dfa2bd44b6cf0d6bb86f510930ea70edea,35.54856634,cuda:0,151509,,
151509,GraphST,4,0.3217261645,0.4760399502,4789,7,3bc4e462fd76e14ee86389c821a9e145f6a2619c7d4b56397f7c20e0c1d9d345,9c4a6387e26c58952d5c5463f59d2919d0f36c20b5cab52d3b5c230adb88c122,042812ed0f06c40175d205d0d68ae4dfa2bd44b6cf0d6bb86f510930ea70edea,35.9354403,cuda:0,151509,,
151509,GraphST,5,0.4251023277,0.5409905676,4789,7,3bc4e462fd76e14ee86389c821a9e145f6a2619c7d4b56397f7c20e0c1d9d345,9c4a6387e26c58952d5c5463f59d2919d0f36c20b5cab52d3b5c230adb88c122,042812ed0f06c40175d205d0d68ae4dfa2bd44b6cf0d6bb86f510930ea70edea,39.28018785,cuda:0,151509,,
151509,GraphST,6,0.3060963281,0.4732676477,4789,7,3bc4e462fd76e14ee86389c821a9e145f6a2619c7d4b56397f7c20e0c1d9d345,9c4a6387e26c58952d5c5463f59d2919d0f36c20b5cab52d3b5c230adb88c122,042812ed0f06c40175d205d0d68ae4dfa2bd44b6cf0d6bb86f510930ea70edea,37.60573697,cuda:0,151509,,
151509,GraphST,7,0.3684402545,0.4887269926,4789,7,3bc4e462fd76e14ee86389c821a9e145f6a2619c7d4b56397f7c20e0c1d9d345,9c4a6387e26c58952d5c5463f59d2919d0f36c20b5cab52d3b5c230adb88c122,042812ed0f06c40175d205d0d68ae4dfa2bd44b6cf0d6bb86f510930ea70edea,38.95080233,cuda:0,151509,,
151509,GraphST,8,0.3186327014,0.4694029109,4789,7,3bc4e462fd76e14ee86389c821a9e145f6a2619c7d4b56397f7c20e0c1d9d345,9c4a6387e26c58952d5c5463f59d2919d0f36c20b5cab52d3b5c230adb88c122,042812ed0f06c40175d205d0d68ae4dfa2bd44b6cf0d6bb86f510930ea70edea,38.68530083,cuda:0,151509,,
151509,GraphST,9,0.2942831962,0.4713858441,4789,7,3bc4e462fd76e14ee86389c821a9e145f6a2619c7d4b56397f7c20e0c1d9d345,9c4a6387e26c58952d5c5463f59d2919d0f36c20b5cab52d3b5c230adb88c122,042812ed0f06c40175d205d0d68ae4dfa2bd44b6cf0d6bb86f510930ea70edea,31.79607773,cuda:0,151509,,
151509,GraphST,10,0.3811446534,0.4995628096,4789,7,3bc4e462fd76e14ee86389c821a9e145f6a2619c7d4b56397f7c20e0c1d9d345,9c4a6387e26c58952d5c5463f59d2919d0f36c20b5cab52d3b5c230adb88c122,042812ed0f06c40175d205d0d68ae4dfa2bd44b6cf0d6bb86f510930ea70edea,31.06577516,cuda:0,151509,,
151509,GraphST,11,0.3245414104,0.4766799695,4789,7,3bc4e462fd76e14ee86389c821a9e145f6a2619c7d4b56397f7c20e0c1d9d345,9c4a6387e26c58952d5c5463f59d2919d0f36c20b5cab52d3b5c230adb88c122,042812ed0f06c40175d205d0d68ae4dfa2bd44b6cf0d6bb86f510930ea70edea,41.50507379,cuda:0,151509,,
151509,GraphST,12,0.3085922284,0.4744846761,4789,7,3bc4e462fd76e14ee86389c821a9e145f6a2619c7d4b56397f7c20e0c1d9d345,9c4a6387e26c58952d5c5463f59d2919d0f36c20b5cab52d3b5c230adb88c122,042812ed0f06c40175d205d0d68ae4dfa2bd44b6cf0d6bb86f510930ea70edea,39.9856751,cuda:0,151509,,
151509,GraphST,13,0.2974109604,0.4604221477,4789,7,3bc4e462fd76e14ee86389c821a9e145f6a2619c7d4b56397f7c20e0c1d9d345,9c4a6387e26c58952d5c5463f59d2919d0f36c20b5cab52d3b5c230adb88c122,042812ed0f06c40175d205d0d68ae4dfa2bd44b6cf0d6bb86f510930ea70edea,40.19511771,cuda:0,151509,,
151509,GraphST,14,0.2669029118,0.4320076254,4789,7,3bc4e462fd76e14ee86389c821a9e145f6a2619c7d4b56397f7c20e0c1d9d345,9c4a6387e26c58952d5c5463f59d2919d0f36c20b5cab52d3b5c230adb88c122,042812ed0f06c40175d205d0d68ae4dfa2bd44b6cf0d6bb86f510930ea70edea,40.45496345,cuda:0,151509,,
151509,GraphST,15,0.3076068876,0.475394828,4789,7,3bc4e462fd76e14ee86389c821a9e145f6a2619c7d4b56397f7c20e0c1d9d345,9c4a6387e26c58952d5c5463f59d2919d0f36c20b5cab52d3b5c230adb88c122,042812ed0f06c40175d205d0d68ae4dfa2bd44b6cf0d6bb86f510930ea70edea,38.63914371,cuda:0,151509,,
151509,GraphST,16,0.4072410815,0.5252560793,4789,7,3bc4e462fd76e14ee86389c821a9e145f6a2619c7d4b56397f7c20e0c1d9d345,9c4a6387e26c58952d5c5463f59d2919d0f36c20b5cab52d3b5c230adb88c122,042812ed0f06c40175d205d0d68ae4dfa2bd44b6cf0d6bb86f510930ea70edea,39.32240796,cuda:0,151509,,
151509,GraphST,17,0.2953378993,0.4340215803,4789,7,3bc4e462fd76e14ee86389c821a9e145f6a2619c7d4b56397f7c20e0c1d9d345,9c4a6387e26c58952d5c5463f59d2919d0f36c20b5cab52d3b5c230adb88c122,042812ed0f06c40175d205d0d68ae4dfa2bd44b6cf0d6bb86f510930ea70edea,37.26154232,cuda:0,151509,,
151509,GraphST,18,0.273373528,0.4378616031,4789,7,3bc4e462fd76e14ee86389c821a9e145f6a2619c7d4b56397f7c20e0c1d9d345,9c4a6387e26c58952d5c5463f59d2919d0f36c20b5cab52d3b5c230adb88c122,042812ed0f06c40175d205d0d68ae4dfa2bd44b6cf0d6bb86f510930ea70edea,37.02465487,cuda:0,151509,,
151509,GraphST,19,0.2661394937,0.4471189953,4789,7,3bc4e462fd76e14ee86389c821a9e145f6a2619c7d4b56397f7c20e0c1d9d345,9c4a6387e26c58952d5c5463f59d2919d0f36c20b5cab52d3b5c230adb88c122,042812ed0f06c40175d205d0d68ae4dfa2bd44b6cf0d6bb86f510930ea70edea,35.40544271,cuda:0,151509,,
151509,GraphST,20,0.2857396088,0.4479116786,4789,7,3bc4e462fd76e14ee86389c821a9e145f6a2619c7d4b56397f7c20e0c1d9d345,9c4a6387e26c58952d5c5463f59d2919d0f36c20b5cab52d3b5c230adb88c122,042812ed0f06c40175d205d0d68ae4dfa2bd44b6cf0d6bb86f510930ea70edea,35.39334393,cuda:0,151509,,
151509,STAGATE,1,0.4208934989,0.5497948165,4789,7,3bc4e462fd76e14ee86389c821a9e145f6a2619c7d4b56397f7c20e0c1d9d345,9c4a6387e26c58952d5c5463f59d2919d0f36c20b5cab52d3b5c230adb88c122,bdeeef631bd88a2826bd2f340bde00c3b70446f07ce3605c92eea2d76ad27060,260.2061348,cpu,151509,,
151509,STAGATE,2,0.4064519366,0.536873693,4789,7,3bc4e462fd76e14ee86389c821a9e145f6a2619c7d4b56397f7c20e0c1d9d345,9c4a6387e26c58952d5c5463f59d2919d0f36c20b5cab52d3b5c230adb88c122,bdeeef631bd88a2826bd2f340bde00c3b70446f07ce3605c92eea2d76ad27060,266.1060014,cpu,151509,,
151509,STAGATE,3,0.3872012264,0.5404504974,4789,7,3bc4e462fd76e14ee86389c821a9e145f6a2619c7d4b56397f7c20e0c1d9d345,9c4a6387e26c58952d5c5463f59d2919d0f36c20b5cab52d3b5c230adb88c122,bdeeef631bd88a2826bd2f340bde00c3b70446f07ce3605c92eea2d76ad27060,264.0680139,cpu,151509,,
151509,STAGATE,4,0.4164218101,0.5546766383,4789,7,3bc4e462fd76e14ee86389c821a9e145f6a2619c7d4b56397f7c20e0c1d9d345,9c4a6387e26c58952d5c5463f59d2919d0f36c20b5cab52d3b5c230adb88c122,bdeeef631bd88a2826bd2f340bde00c3b70446f07ce3605c92eea2d76ad27060,264.8153098,cpu,151509,,
151509,STAGATE,5,0.3614756561,0.5336216604,4789,7,3bc4e462fd76e14ee86389c821a9e145f6a2619c7d4b56397f7c20e0c1d9d345,9c4a6387e26c58952d5c5463f59d2919d0f36c20b5cab52d3b5c230adb88c122,bdeeef631bd88a2826bd2f340bde00c3b70446f07ce3605c92eea2d76ad27060,262.6153662,cpu,151509,,
151509,STAGATE,6,0.4214458633,0.5509993165,4789,7,3bc4e462fd76e14ee86389c821a9e145f6a2619c7d4b56397f7c20e0c1d9d345,9c4a6387e26c58952d5c5463f59d2919d0f36c20b5cab52d3b5c230adb88c122,bdeeef631bd88a2826bd2f340bde00c3b70446f07ce3605c92eea2d76ad27060,225.4195752,cpu,151509,,
151509,STAGATE,7,0.4141135991,0.5411370179,4789,7,3bc4e462fd76e14ee86389c821a9e145f6a2619c7d4b56397f7c20e0c1d9d345,9c4a6387e26c58952d5c5463f59d2919d0f36c20b5cab52d3b5c230adb88c122,bdeeef631bd88a2826bd2f340bde00c3b70446f07ce3605c92eea2d76ad27060,228.8671372,cpu,151509,,
151509,STAGATE,8,0.4152677798,0.538058952,4789,7,3bc4e462fd76e14ee86389c821a9e145f6a2619c7d4b56397f7c20e0c1d9d345,9c4a6387e26c58952d5c5463f59d2919d0f36c20b5cab52d3b5c230adb88c122,bdeeef631bd88a2826bd2f340bde00c3b70446f07ce3605c92eea2d76ad27060,229.9483991,cpu,151509,,
151509,STAGATE,9,0.4923665193,0.6023327397,4789,7,3bc4e462fd76e14ee86389c821a9e145f6a2619c7d4b56397f7c20e0c1d9d345,9c4a6387e26c58952d5c5463f59d2919d0f36c20b5cab52d3b5c230adb88c122,bdeeef631bd88a2826bd2f340bde00c3b70446f07ce3605c92eea2d76ad27060,227.3083417,cpu,151509,,
151509,STAGATE,10,0.4124366011,0.5354314774,4789,7,3bc4e462fd76e14ee86389c821a9e145f6a2619c7d4b56397f7c20e0c1d9d345,9c4a6387e26c58952d5c5463f59d2919d0f36c20b5cab52d3b5c230adb88c122,bdeeef631bd88a2826bd2f340bde00c3b70446f07ce3605c92eea2d76ad27060,228.9065976,cpu,151509,,
151509,STAGATE,11,0.414128475,0.5409793162,4789,7,3bc4e462fd76e14ee86389c821a9e145f6a2619c7d4b56397f7c20e0c1d9d345,9c4a6387e26c58952d5c5463f59d2919d0f36c20b5cab52d3b5c230adb88c122,bdeeef631bd88a2826bd2f340bde00c3b70446f07ce3605c92eea2d76ad27060,222.2338369,cpu,151509,,
151509,STAGATE,12,0.3953555366,0.5409756354,4789,7,3bc4e462fd76e14ee86389c821a9e145f6a2619c7d4b56397f7c20e0c1d9d345,9c4a6387e26c58952d5c5463f59d2919d0f36c20b5cab52d3b5c230adb88c122,bdeeef631bd88a2826bd2f340bde00c3b70446f07ce3605c92eea2d76ad27060,228.0446906,cpu,151509,,
151509,STAGATE,13,0.499627496,0.5858996033,4789,7,3bc4e462fd76e14ee86389c821a9e145f6a2619c7d4b56397f7c20e0c1d9d345,9c4a6387e26c58952d5c5463f59d2919d0f36c20b5cab52d3b5c230adb88c122,bdeeef631bd88a2826bd2f340bde00c3b70446f07ce3605c92eea2d76ad27060,228.0280178,cpu,151509,,
151509,STAGATE,14,0.4924059165,0.6090593755,4789,7,3bc4e462fd76e14ee86389c821a9e145f6a2619c7d4b56397f7c20e0c1d9d345,9c4a6387e26c58952d5c5463f59d2919d0f36c20b5cab52d3b5c230adb88c122,bdeeef631bd88a2826bd2f340bde00c3b70446f07ce3605c92eea2d76ad27060,221.9529672,cpu,151509,,
151509,STAGATE,15,0.4011195855,0.5357634849,4789,7,3bc4e462fd76e14ee86389c821a9e145f6a2619c7d4b56397f7c20e0c1d9d345,9c4a6387e26c58952d5c5463f59d2919d0f36c20b5cab52d3b5c230adb88c122,bdeeef631bd88a2826bd2f340bde00c3b70446f07ce3605c92eea2d76ad27060,224.2072885,cpu,151509,,
151509,STAGATE,16,0.4136745566,0.5507378291,4789,7,3bc4e462fd76e14ee86389c821a9e145f6a2619c7d4b56397f7c20e0c1d9d345,9c4a6387e26c58952d5c5463f59d2919d0f36c20b5cab52d3b5c230adb88c122,bdeeef631bd88a2826bd2f340bde00c3b70446f07ce3605c92eea2d76ad27060,210.2896121,cpu,151509,,
151509,STAGATE,17,0.3216535539,0.4963003069,4789,7,3bc4e462fd76e14ee86389c821a9e145f6a2619c7d4b56397f7c20e0c1d9d345,9c4a6387e26c58952d5c5463f59d2919d0f36c20b5cab52d3b5c230adb88c122,bdeeef631bd88a2826bd2f340bde00c3b70446f07ce3605c92eea2d76ad27060,223.6819122,cpu,151509,,
151509,STAGATE,18,0.3998924868,0.5380707205,4789,7,3bc4e462fd76e14ee86389c821a9e145f6a2619c7d4b56397f7c20e0c1d9d345,9c4a6387e26c58952d5c5463f59d2919d0f36c20b5cab52d3b5c230adb88c122,bdeeef631bd88a2826bd2f340bde00c3b70446f07ce3605c92eea2d76ad27060,227.0650237,cpu,151509,,
151509,STAGATE,19,0.4114006138,0.5395991392,4789,7,3bc4e462fd76e14ee86389c821a9e145f6a2619c7d4b56397f7c20e0c1d9d345,9c4a6387e26c58952d5c5463f59d2919d0f36c20b5cab52d3b5c230adb88c122,bdeeef631bd88a2826bd2f340bde00c3b70446f07ce3605c92eea2d76ad27060,226.3276989,cpu,151509,,
151509,STAGATE,20,0.4251571698,0.5551002444,4789,7,3bc4e462fd76e14ee86389c821a9e145f6a2619c7d4b56397f7c20e0c1d9d345,9c4a6387e26c58952d5c5463f59d2919d0f36c20b5cab52d3b5c230adb88c122,bdeeef631bd88a2826bd2f340bde00c3b70446f07ce3605c92eea2d76ad27060,222.5656512,cpu,151509,,
151509,SpaGCN,1,0.3783027507,0.5027812026,4789,7,3bc4e462fd76e14ee86389c821a9e145f6a2619c7d4b56397f7c20e0c1d9d345,9c4a6387e26c58952d5c5463f59d2919d0f36c20b5cab52d3b5c230adb88c122,ca68ea4cab5c91f5ce7c6caddddf4b7dbf999507c47d8969487f887addf2719e,25.23777223,cpu,151509,,
151509,SpaGCN,2,0.3607210452,0.4905014409,4789,7,3bc4e462fd76e14ee86389c821a9e145f6a2619c7d4b56397f7c20e0c1d9d345,9c4a6387e26c58952d5c5463f59d2919d0f36c20b5cab52d3b5c230adb88c122,ca68ea4cab5c91f5ce7c6caddddf4b7dbf999507c47d8969487f887addf2719e,16.15339613,cpu,151509,,
151509,SpaGCN,3,0.3443572258,0.507366364,4789,7,3bc4e462fd76e14ee86389c821a9e145f6a2619c7d4b56397f7c20e0c1d9d345,9c4a6387e26c58952d5c5463f59d2919d0f36c20b5cab52d3b5c230adb88c122,ca68ea4cab5c91f5ce7c6caddddf4b7dbf999507c47d8969487f887addf2719e,16.13624382,cpu,151509,,
151509,SpaGCN,4,0.3672029493,0.5129504508,4789,7,3bc4e462fd76e14ee86389c821a9e145f6a2619c7d4b56397f7c20e0c1d9d345,9c4a6387e26c58952d5c5463f59d2919d0f36c20b5cab52d3b5c230adb88c122,ca68ea4cab5c91f5ce7c6caddddf4b7dbf999507c47d8969487f887addf2719e,17.62864113,cpu,151509,,
151509,SpaGCN,5,0.3109981118,0.4671549824,4789,7,3bc4e462fd76e14ee86389c821a9e145f6a2619c7d4b56397f7c20e0c1d9d345,9c4a6387e26c58952d5c5463f59d2919d0f36c20b5cab52d3b5c230adb88c122,ca68ea4cab5c91f5ce7c6caddddf4b7dbf999507c47d8969487f887addf2719e,17.70111537,cpu,151509,,
151509,SpaGCN,6,0.2042837475,0.3404200118,4789,7,3bc4e462fd76e14ee86389c821a9e145f6a2619c7d4b56397f7c20e0c1d9d345,9c4a6387e26c58952d5c5463f59d2919d0f36c20b5cab52d3b5c230adb88c122,ca68ea4cab5c91f5ce7c6caddddf4b7dbf999507c47d8969487f887addf2719e,18.20520949,cpu,151509,,
151509,SpaGCN,7,0.3668415622,0.5432472291,4789,7,3bc4e462fd76e14ee86389c821a9e145f6a2619c7d4b56397f7c20e0c1d9d345,9c4a6387e26c58952d5c5463f59d2919d0f36c20b5cab52d3b5c230adb88c122,ca68ea4cab5c91f5ce7c6caddddf4b7dbf999507c47d8969487f887addf2719e,19.11556149,cpu,151509,,
151509,SpaGCN,8,0.331257637,0.4951298146,4789,7,3bc4e462fd76e14ee86389c821a9e145f6a2619c7d4b56397f7c20e0c1d9d345,9c4a6387e26c58952d5c5463f59d2919d0f36c20b5cab52d3b5c230adb88c122,ca68ea4cab5c91f5ce7c6caddddf4b7dbf999507c47d8969487f887addf2719e,20.89810991,cpu,151509,,
151509,SpaGCN,9,0.298886284,0.4544419984,4789,7,3bc4e462fd76e14ee86389c821a9e145f6a2619c7d4b56397f7c20e0c1d9d345,9c4a6387e26c58952d5c5463f59d2919d0f36c20b5cab52d3b5c230adb88c122,ca68ea4cab5c91f5ce7c6caddddf4b7dbf999507c47d8969487f887addf2719e,23.30688286,cpu,151509,,
151509,SpaGCN,10,0.3311459387,0.4971852309,4789,7,3bc4e462fd76e14ee86389c821a9e145f6a2619c7d4b56397f7c20e0c1d9d345,9c4a6387e26c58952d5c5463f59d2919d0f36c20b5cab52d3b5c230adb88c122,ca68ea4cab5c91f5ce7c6caddddf4b7dbf999507c47d8969487f887addf2719e,24.67298126,cpu,151509,,
151509,SpaGCN,11,0.3442650965,0.4968006759,4789,7,3bc4e462fd76e14ee86389c821a9e145f6a2619c7d4b56397f7c20e0c1d9d345,9c4a6387e26c58952d5c5463f59d2919d0f36c20b5cab52d3b5c230adb88c122,ca68ea4cab5c91f5ce7c6caddddf4b7dbf999507c47d8969487f887addf2719e,20.25938463,cpu,151509,,
151509,SpaGCN,12,0.3650768274,0.5016003156,4789,7,3bc4e462fd76e14ee86389c821a9e145f6a2619c7d4b56397f7c20e0c1d9d345,9c4a6387e26c58952d5c5463f59d2919d0f36c20b5cab52d3b5c230adb88c122,ca68ea4cab5c91f5ce7c6caddddf4b7dbf999507c47d8969487f887addf2719e,19.98193908,cpu,151509,,
151509,SpaGCN,13,0.3180594915,0.4775647986,4789,7,3bc4e462fd76e14ee86389c821a9e145f6a2619c7d4b56397f7c20e0c1d9d345,9c4a6387e26c58952d5c5463f59d2919d0f36c20b5cab52d3b5c230adb88c122,ca68ea4cab5c91f5ce7c6caddddf4b7dbf999507c47d8969487f887addf2719e,29.55361938,cpu,151509,,
151509,SpaGCN,14,0.3183967915,0.4780447782,4789,7,3bc4e462fd76e14ee86389c821a9e145f6a2619c7d4b56397f7c20e0c1d9d345,9c4a6387e26c58952d5c5463f59d2919d0f36c20b5cab52d3b5c230adb88c122,ca68ea4cab5c91f5ce7c6caddddf4b7dbf999507c47d8969487f887addf2719e,31.63909268,cpu,151509,,
151509,SpaGCN,15,0.3266732131,0.4870423276,4789,7,3bc4e462fd76e14ee86389c821a9e145f6a2619c7d4b56397f7c20e0c1d9d345,9c4a6387e26c58952d5c5463f59d2919d0f36c20b5cab52d3b5c230adb88c122,ca68ea4cab5c91f5ce7c6caddddf4b7dbf999507c47d8969487f887addf2719e,40.40072274,cpu,151509,,
151509,SpaGCN,16,0.379367343,0.5387611521,4789,7,3bc4e462fd76e14ee86389c821a9e145f6a2619c7d4b56397f7c20e0c1d9d345,9c4a6387e26c58952d5c5463f59d2919d0f36c20b5cab52d3b5c230adb88c122,ca68ea4cab5c91f5ce7c6caddddf4b7dbf999507c47d8969487f887addf2719e,39.07250285,cpu,151509,,
151509,SpaGCN,17,0.3099919382,0.454410353,4789,7,3bc4e462fd76e14ee86389c821a9e145f6a2619c7d4b56397f7c20e0c1d9d345,9c4a6387e26c58952d5c5463f59d2919d0f36c20b5cab52d3b5c230adb88c122,ca68ea4cab5c91f5ce7c6caddddf4b7dbf999507c47d8969487f887addf2719e,23.13695407,cpu,151509,,
151509,SpaGCN,18,0.3410039808,0.506186106,4789,7,3bc4e462fd76e14ee86389c821a9e145f6a2619c7d4b56397f7c20e0c1d9d345,9c4a6387e26c58952d5c5463f59d2919d0f36c20b5cab52d3b5c230adb88c122,ca68ea4cab5c91f5ce7c6caddddf4b7dbf999507c47d8969487f887addf2719e,38.30056906,cpu,151509,,
151509,SpaGCN,19,0.3263787378,0.4867141439,4789,7,3bc4e462fd76e14ee86389c821a9e145f6a2619c7d4b56397f7c20e0c1d9d345,9c4a6387e26c58952d5c5463f59d2919d0f36c20b5cab52d3b5c230adb88c122,ca68ea4cab5c91f5ce7c6caddddf4b7dbf999507c47d8969487f887addf2719e,44.53347874,cpu,151509,,
151509,SpaGCN,20,0.3469975594,0.4810384049,4789,7,3bc4e462fd76e14ee86389c821a9e145f6a2619c7d4b56397f7c20e0c1d9d345,9c4a6387e26c58952d5c5463f59d2919d0f36c20b5cab52d3b5c230adb88c122,ca68ea4cab5c91f5ce7c6caddddf4b7dbf999507c47d8969487f887addf2719e,26.85223031,cpu,151509,,
151509,BANKSY,1,0.4811860441,0.5930011561,4789,7,3bc4e462fd76e14ee86389c821a9e145f6a2619c7d4b56397f7c20e0c1d9d345,9c4a6387e26c58952d5c5463f59d2919d0f36c20b5cab52d3b5c230adb88c122,5193446742b875a865f248d810d59b889b8672f8aedf2048c5b50064f3bbf8fb,11.00063038,cpu,151509,,
151509,BANKSY,2,0.4204109744,0.5544314995,4789,7,3bc4e462fd76e14ee86389c821a9e145f6a2619c7d4b56397f7c20e0c1d9d345,9c4a6387e26c58952d5c5463f59d2919d0f36c20b5cab52d3b5c230adb88c122,5193446742b875a865f248d810d59b889b8672f8aedf2048c5b50064f3bbf8fb,1.454605579,cpu,151509,,
151509,BANKSY,3,0.35677052,0.569622972,4789,7,3bc4e462fd76e14ee86389c821a9e145f6a2619c7d4b56397f7c20e0c1d9d345,9c4a6387e26c58952d5c5463f59d2919d0f36c20b5cab52d3b5c230adb88c122,5193446742b875a865f248d810d59b889b8672f8aedf2048c5b50064f3bbf8fb,1.965862989,cpu,151509,,
151509,BANKSY,4,0.3878120711,0.5655302601,4789,7,3bc4e462fd76e14ee86389c821a9e145f6a2619c7d4b56397f7c20e0c1d9d345,9c4a6387e26c58952d5c5463f59d2919d0f36c20b5cab52d3b5c230adb88c122,5193446742b875a865f248d810d59b889b8672f8aedf2048c5b50064f3bbf8fb,1.574561596,cpu,151509,,
151509,BANKSY,5,0.3874844159,0.5639700583,4789,7,3bc4e462fd76e14ee86389c821a9e145f6a2619c7d4b56397f7c20e0c1d9d345,9c4a6387e26c58952d5c5463f59d2919d0f36c20b5cab52d3b5c230adb88c122,5193446742b875a865f248d810d59b889b8672f8aedf2048c5b50064f3bbf8fb,1.521582603,cpu,151509,,
151509,BANKSY,6,0.3643048808,0.5724789803,4789,7,3bc4e462fd76e14ee86389c821a9e145f6a2619c7d4b56397f7c20e0c1d9d345,9c4a6387e26c58952d5c5463f59d2919d0f36c20b5cab52d3b5c230adb88c122,5193446742b875a865f248d810d59b889b8672f8aedf2048c5b50064f3bbf8fb,1.893677235,cpu,151509,,
151509,BANKSY,7,0.3643048808,0.5724789803,4789,7,3bc4e462fd76e14ee86389c821a9e145f6a2619c7d4b56397f7c20e0c1d9d345,9c4a6387e26c58952d5c5463f59d2919d0f36c20b5cab52d3b5c230adb88c122,5193446742b875a865f248d810d59b889b8672f8aedf2048c5b50064f3bbf8fb,1.68156004,cpu,151509,,
151509,BANKSY,8,0.3581386577,0.5699291836,4789,7,3bc4e462fd76e14ee86389c821a9e145f6a2619c7d4b56397f7c20e0c1d9d345,9c4a6387e26c58952d5c5463f59d2919d0f36c20b5cab52d3b5c230adb88c122,5193446742b875a865f248d810d59b889b8672f8aedf2048c5b50064f3bbf8fb,1.787459373,cpu,151509,,
151509,BANKSY,9,0.3875077688,0.564865324,4789,7,3bc4e462fd76e14ee86389c821a9e145f6a2619c7d4b56397f7c20e0c1d9d345,9c4a6387e26c58952d5c5463f59d2919d0f36c20b5cab52d3b5c230adb88c122,5193446742b875a865f248d810d59b889b8672f8aedf2048c5b50064f3bbf8fb,1.169229031,cpu,151509,,
151509,BANKSY,10,0.3576786524,0.5692102316,4789,7,3bc4e462fd76e14ee86389c821a9e145f6a2619c7d4b56397f7c20e0c1d9d345,9c4a6387e26c58952d5c5463f59d2919d0f36c20b5cab52d3b5c230adb88c122,5193446742b875a865f248d810d59b889b8672f8aedf2048c5b50064f3bbf8fb,1.144291878,cpu,151509,,
151509,BANKSY,11,0.2846992309,0.4706647079,4789,7,3bc4e462fd76e14ee86389c821a9e145f6a2619c7d4b56397f7c20e0c1d9d345,9c4a6387e26c58952d5c5463f59d2919d0f36c20b5cab52d3b5c230adb88c122,5193446742b875a865f248d810d59b889b8672f8aedf2048c5b50064f3bbf8fb,1.092237711,cpu,151509,,
151509,BANKSY,12,0.3576726826,0.5695664388,4789,7,3bc4e462fd76e14ee86389c821a9e145f6a2619c7d4b56397f7c20e0c1d9d345,9c4a6387e26c58952d5c5463f59d2919d0f36c20b5cab52d3b5c230adb88c122,5193446742b875a865f248d810d59b889b8672f8aedf2048c5b50064f3bbf8fb,1.295484781,cpu,151509,,
151509,BANKSY,13,0.2882351706,0.4813394812,4789,7,3bc4e462fd76e14ee86389c821a9e145f6a2619c7d4b56397f7c20e0c1d9d345,9c4a6387e26c58952d5c5463f59d2919d0f36c20b5cab52d3b5c230adb88c122,5193446742b875a865f248d810d59b889b8672f8aedf2048c5b50064f3bbf8fb,1.168639421,cpu,151509,,
151509,BANKSY,14,0.3564045062,0.5697892024,4789,7,3bc4e462fd76e14ee86389c821a9e145f6a2619c7d4b56397f7c20e0c1d9d345,9c4a6387e26c58952d5c5463f59d2919d0f36c20b5cab52d3b5c230adb88c122,5193446742b875a865f248d810d59b889b8672f8aedf2048c5b50064f3bbf8fb,1.023825407,cpu,151509,,
