section,method,seed_r,seed_s,ari_r,ari_s,abs_reference_ari_difference,pairwise_partition_ari,pairwise_partition_nmi,section_display
151670,SpaGCN,8,17,0.1399692663,0.1581381835,0.01816891712,0.3900383849,0.4599821591,151670
151670,SpaGCN,8,18,0.1399692663,0.1383654867,0.001603779645,0.4052794286,0.4738938205,151670
151670,SpaGCN,8,19,0.1399692663,0.1752689493,0.03529968298,0.4197013872,0.4818370273,151670
151670,SpaGCN,8,20,0.1399692663,0.1617861789,0.0218169126,0.4813317298,0.5285105387,151670
151670,SpaGCN,9,10,0.1295560505,0.1581107006,0.02855465004,0.2882612832,0.3993864045,151670
151670,SpaGCN,9,11,0.1295560505,0.2058100158,0.07625396524,0.3730500509,0.4337627916,151670
151670,SpaGCN,9,12,0.1295560505,0.1691705208,0.03961447026,0.3758932181,0.4325628768,151670
151670,SpaGCN,9,13,0.1295560505,0.1534882837,0.02393223322,0.3648049202,0.4443494757,151670
151670,SpaGCN,9,14,0.1295560505,0.1827316942,0.0531756437,0.4039438538,0.445178144,151670
151670,SpaGCN,9,15,0.1295560505,0.1525075903,0.0229515398,0.3537872969,0.4170652312,151670
151670,SpaGCN,9,16,0.1295560505,0.1660828781,0.0365268276,0.3512117418,0.4038724976,151670
151670,SpaGCN,9,17,0.1295560505,0.1581381835,0.02858213292,0.3451541486,0.4365634385,151670
151670,SpaGCN,9,18,0.1295560505,0.1383654867,0.008809436155,0.3616292985,0.429936493,151670
151670,SpaGCN,9,19,0.1295560505,0.1752689493,0.04571289878,0.372703633,0.4427417676,151670
151670,SpaGCN,9,20,0.1295560505,0.1617861789,0.0322301284,0.3559187493,0.4140841607,151670
151670,SpaGCN,10,11,0.1581107006,0.2058100158,0.0476993152,0.3363479346,0.4187138868,151670
151670,SpaGCN,10,12,0.1581107006,0.1691705208,0.01105982021,0.3514030496,0.4467619988,151670
151670,SpaGCN,10,13,0.1581107006,0.1534882837,0.004622416829,0.3568139017,0.4472448298,151670
151670,SpaGCN,10,14,0.1581107006,0.1827316942,0.02462099365,0.3508219623,0.4468071558,151670
151670,SpaGCN,10,15,0.1581107006,0.1525075903,0.00560311024,0.3208008243,0.4165169455,151670
151670,SpaGCN,10,16,0.1581107006,0.1660828781,0.007972177551,0.3186520069,0.4089079478,151670
151670,SpaGCN,10,17,0.1581107006,0.1581381835,2.748287832e-05,0.3514388892,0.4278742644,151670
151670,SpaGCN,10,18,0.1581107006,0.1383654867,0.01974521389,0.3286137696,0.4264150009,151670
151670,SpaGCN,10,19,0.1581107006,0.1752689493,0.01715824873,0.340712278,0.4159625948,151670
151670,SpaGCN,10,20,0.1581107006,0.1617861789,0.003675478352,0.3794336494,0.4595028051,151670
151670,SpaGCN,11,12,0.2058100158,0.1691705208,0.03663949499,0.5030347349,0.5518402912,151670
151670,SpaGCN,11,13,0.2058100158,0.1534882837,0.05232173203,0.4288893251,0.481851594,151670
151670,SpaGCN,11,14,0.2058100158,0.1827316942,0.02307832155,0.5078774294,0.5402055263,151670
151670,SpaGCN,11,15,0.2058100158,0.1525075903,0.05330242544,0.4740491919,0.5513238991,151670
151670,SpaGCN,11,16,0.2058100158,0.1660828781,0.03972713765,0.4977214455,0.5550153602,151670
151670,SpaGCN,11,17,0.2058100158,0.1581381835,0.04767183232,0.4268258284,0.4866509324,151670
151670,SpaGCN,11,18,0.2058100158,0.1383654867,0.06744452909,0.4691104806,0.5219425155,151670
151670,SpaGCN,11,19,0.2058100158,0.1752689493,0.03054106647,0.5146477724,0.5520865144,151670
151670,SpaGCN,11,20,0.2058100158,0.1617861789,0.04402383684,0.4169112604,0.4877929263,151670
151670,SpaGCN,12,13,0.1691705208,0.1534882837,0.01568223704,0.4029053443,0.4699410665,151670
151670,SpaGCN,12,14,0.1691705208,0.1827316942,0.01356117344,0.6170416797,0.6265066986,151670
151670,SpaGCN,12,15,0.1691705208,0.1525075903,0.01666293045,0.5974330157,0.6004189048,151670
151670,SpaGCN,12,16,0.1691705208,0.1660828781,0.00308764266,0.5426610214,0.551530914,151670
151670,SpaGCN,12,17,0.1691705208,0.1581381835,0.01103233733,0.3901460783,0.4617370658,151670
151670,SpaGCN,12,18,0.1691705208,0.1383654867,0.0308050341,0.568200081,0.5815352366,151670
151670,SpaGCN,12,19,0.1691705208,0.1752689493,0.00609842852,0.5030162356,0.5306923965,151670
151670,SpaGCN,12,20,0.1691705208,0.1617861789,0.007384341858,0.474285476,0.5256561157,151670
151670,SpaGCN,13,14,0.1534882837,0.1827316942,0.02924341048,0.417095065,0.4718810646,151670
151670,SpaGCN,13,15,0.1534882837,0.1525075903,0.0009806934112,0.3729090676,0.4382340906,151670
151670,SpaGCN,13,16,0.1534882837,0.1660828781,0.01259459438,0.4122596773,0.4723193517,151670
151670,SpaGCN,13,17,0.1534882837,0.1581381835,0.004649899707,0.399929316,0.4764819194,151670
151670,SpaGCN,13,18,0.1534882837,0.1383654867,0.01512279706,0.3738925276,0.4490249735,151670
151670,SpaGCN,13,19,0.1534882837,0.1752689493,0.02178066556,0.4809506675,0.520329714,151670
151670,SpaGCN,13,20,0.1534882837,0.1617861789,0.008297895182,0.4361917114,0.4850634495,151670
151670,SpaGCN,14,15,0.1827316942,0.1525075903,0.03022410389,0.5710136106,0.5778552448,151670
151670,SpaGCN,14,16,0.1827316942,0.1660828781,0.0166488161,0.5535944983,0.5619505802,151670
151670,SpaGCN,14,17,0.1827316942,0.1581381835,0.02459351077,0.3873116095,0.450121696,151670
151670,SpaGCN,14,18,0.1827316942,0.1383654867,0.04436620754,0.5342743593,0.5567886434,151670
151670,SpaGCN,14,19,0.1827316942,0.1752689493,0.007462744919,0.5125816771,0.5364799856,151670
151670,SpaGCN,14,20,0.1827316942,0.1617861789,0.0209455153,0.5141945379,0.5401512136,151670
151670,SpaGCN,15,16,0.1525075903,0.1660828781,0.01357528779,0.5563822881,0.5749451964,151670
151670,SpaGCN,15,17,0.1525075903,0.1581381835,0.005630593119,0.3442806206,0.4255263025,151670
151670,SpaGCN,15,18,0.1525075903,0.1383654867,0.01414210365,0.5566626263,0.5832960188,151670
151670,SpaGCN,15,19,0.1525075903,0.1752689493,0.02276135897,0.4976264216,0.5373525052,151670
151670,SpaGCN,15,20,0.1525075903,0.1617861789,0.009278588593,0.4506932293,0.5059811823,151670
151670,SpaGCN,16,17,0.1660828781,0.1581381835,0.007944694673,0.3498906432,0.4190626403,151670
151670,SpaGCN,16,18,0.1660828781,0.1383654867,0.02771739144,0.4993367735,0.5271832441,151670
151670,SpaGCN,16,19,0.1660828781,0.1752689493,0.00918607118,0.504601702,0.5431794859,151670
151670,SpaGCN,16,20,0.1660828781,0.1617861789,0.004296699199,0.4816621403,0.524952248,151670
151670,SpaGCN,17,18,0.1581381835,0.1383654867,0.01977269677,0.3644044276,0.4431833009,151670
151670,SpaGCN,17,19,0.1581381835,0.1752689493,0.01713076585,0.4438734528,0.4955354134,151670
151670,SpaGCN,17,20,0.1581381835,0.1617861789,0.003647995474,0.3823151994,0.4430733672,151670
151670,SpaGCN,18,19,0.1383654867,0.1752689493,0.03690346262,0.4862868376,0.5271535767,151670
151670,SpaGCN,18,20,0.1383654867,0.1617861789,0.02342069224,0.4583803076,0.522823763,151670
151670,SpaGCN,19,20,0.1752689493,0.1617861789,0.01348277038,0.4608165547,0.5074729212,151670
151670,BANKSY,1,2,0.2093976762,0.6745597221,0.4651620459,0.3548547508,0.5395758898,151670
151670,BANKSY,1,3,0.2093976762,0.6527199873,0.4433223111,0.3901784249,0.5937954263,151670
151670,BANKSY,1,4,0.2093976762,0.2533441967,0.04394652051,0.7873225631,0.7965711228,151670
151670,BANKSY,1,5,0.2093976762,0.4154807082,0.2060830319,0.570498179,0.6203957218,151670
151670,BANKSY,1,6,0.2093976762,0.4350262525,0.2256285763,0.5531647662,0.6945444934,151670
151670,BANKSY,1,7,0.2093976762,0.4206150955,0.2112174193,0.581727104,0.6735231772,151670
151670,BANKSY,1,8,0.2093976762,0.3085043587,0.09910668251,0.7706956054,0.7890991337,151670
151670,BANKSY,1,9,0.2093976762,0.4881398776,0.2787422014,0.4687914535,0.6184246914,151670
151670,BANKSY,1,10,0.2093976762,0.2484749177,0.03907724146,0.8158370889,0.7972475285,151670
151670,BANKSY,1,11,0.2093976762,0.3823882923,0.1729906161,0.6675846533,0.7026473238,151670
151670,BANKSY,1,12,0.2093976762,0.4342302983,0.2248326221,0.5362488464,0.6808562976,151670
151670,BANKSY,1,13,0.2093976762,0.2803535263,0.07095585012,0.8204656946,0.8110941748,151670
151670,BANKSY,1,14,0.2093976762,0.2489353725,0.03953769634,0.7787831758,0.7808118208,151670
151670,BANKSY,1,15,0.2093976762,0.2226896022,0.01329192602,0.8205787001,0.832755164,151670
151670,BANKSY,1,16,0.2093976762,0.2487059887,0.03930831246,0.801709045,0.7947580747,151670
151670,BANKSY,1,17,0.2093976762,0.4378239336,0.2284262574,0.5550231697,0.7100034276,151670
151670,BANKSY,1,18,0.2093976762,0.3823882923,0.1729906161,0.6675846533,0.7026473238,151670
151670,BANKSY,1,19,0.2093976762,0.2822658872,0.07286821101,0.8256863632,0.8123255076,151670
151670,BANKSY,1,20,0.2093976762,0.3150337354,0.1056360592,0.7161479772,0.6936844846,151670
151670,BANKSY,2,3,0.6745597221,0.6527199873,0.02183973476,0.8666097668,0.7678539741,151670
151670,BANKSY,2,4,0.6745597221,0.2533441967,0.4212155254,0.3406888595,0.5429865225,151670
151670,BANKSY,2,5,0.6745597221,0.4154807082,0.2590790139,0.5591826145,0.7537232851,151670
151670,BANKSY,2,6,0.6745597221,0.4350262525,0.2395334696,0.6367574273,0.668037824,151670
151670,BANKSY,2,7,0.6745597221,0.4206150955,0.2539446265,0.6478634433,0.6831025202,151670
151670,BANKSY,2,8,0.6745597221,0.3085043587,0.3660553634,0.478673243,0.6374071804,151670
151670,BANKSY,2,9,0.6745597221,0.4881398776,0.1864198445,0.7387779074,0.8134014792,151670
151670,BANKSY,2,10,0.6745597221,0.2484749177,0.4260848044,0.3497785765,0.5391617393,151670
151670,BANKSY,2,11,0.6745597221,0.3823882923,0.2921714297,0.5632485193,0.7545455346,151670
151670,BANKSY,2,12,0.6745597221,0.4342302983,0.2403294238,0.6170248582,0.6562076798,151670
151670,BANKSY,2,13,0.6745597221,0.2803535263,0.3942061958,0.4348077132,0.6053196894,151670
151670,BANKSY,2,14,0.6745597221,0.2489353725,0.4256243495,0.3347642718,0.532357122,151670
151670,BANKSY,2,15,0.6745597221,0.2226896022,0.4518701199,0.312522873,0.5082740139,151670
151670,BANKSY,2,16,0.6745597221,0.2487059887,0.4258537334,0.3377837495,0.5334626228,151670
151670,BANKSY,2,17,0.6745597221,0.4378239336,0.2367357885,0.6423094441,0.6776592671,151670
151670,BANKSY,2,18,0.6745597221,0.3823882923,0.2921714297,0.5632485193,0.7545455346,151670
151670,BANKSY,2,19,0.6745597221,0.2822658872,0.3922938349,0.4346675749,0.6000484537,151670
151670,BANKSY,2,20,0.6745597221,0.3150337354,0.3595259867,0.4625491985,0.6142724704,151670
151670,BANKSY,3,4,0.6527199873,0.2533441967,0.3993757906,0.3554853302,0.5500748405,151670
151670,BANKSY,3,5,0.6527199873,0.4154807082,0.2372392792,0.4836398138,0.6182887506,151670
151670,BANKSY,3,6,0.6527199873,0.4350262525,0.2176937348,0.6908194711,0.7538953135,151670
151670,BANKSY,3,7,0.6527199873,0.4206150955,0.2321048918,0.6175234794,0.6118588674,151670
151670,BANKSY,3,8,0.6527199873,0.3085043587,0.3442156286,0.4877585606,0.6379545434,151670
151670,BANKSY,3,9,0.6527199873,0.4881398776,0.1645801098,0.7039891539,0.728934086,151670
151670,BANKSY,3,10,0.6527199873,0.2484749177,0.4042450697,0.3596163359,0.5389657557,151670
151670,BANKSY,3,11,0.6527199873,0.3823882923,0.270331695,0.5333573841,0.6913113165,151670
151670,BANKSY,3,12,0.6527199873,0.4342302983,0.218489689,0.6966462406,0.764623892,151670
151670,BANKSY,3,13,0.6527199873,0.2803535263,0.372366461,0.4439785397,0.617911247,151670
151670,BANKSY,3,14,0.6527199873,0.2489353725,0.4037846148,0.3545006451,0.5604284204,151670
151670,BANKSY,3,15,0.6527199873,0.2226896022,0.4300303851,0.339167661,0.5508037261,151670
151670,BANKSY,3,16,0.6527199873,0.2487059887,0.4040139987,0.357817458,0.5618065146,151670
151670,BANKSY,3,17,0.6527199873,0.4378239336,0.2148960538,0.6955468829,0.7448659631,151670
151670,BANKSY,3,18,0.6527199873,0.3823882923,0.270331695,0.5333573841,0.6913113165,151670
151670,BANKSY,3,19,0.6527199873,0.2822658872,0.3704541001,0.4595053926,0.6337409612,151670
151670,BANKSY,3,20,0.6527199873,0.3150337354,0.3376862519,0.4511502192,0.5821440001,151670
151670,BANKSY,4,5,0.2533441967,0.4154807082,0.1621365114,0.5070281989,0.602264061,151670
151670,BANKSY,4,6,0.2533441967,0.4350262525,0.1816820558,0.4860957643,0.6502875372,151670
151670,BANKSY,4,7,0.2533441967,0.4206150955,0.1672708988,0.5893213416,0.7297400126,151670
151670,BANKSY,4,8,0.2533441967,0.3085043587,0.055160162,0.6825761005,0.7378349818,151670
151670,BANKSY,4,9,0.2533441967,0.4881398776,0.2347956808,0.472298375,0.6309510738,151670
151670,BANKSY,4,10,0.2533441967,0.2484749177,0.004869279047,0.8521417903,0.8425865682,151670
151670,BANKSY,4,11,0.2533441967,0.3823882923,0.1290440956,0.6217878175,0.6968800841,151670
151670,BANKSY,4,12,0.2533441967,0.4342302983,0.1808861016,0.4820460297,0.639857817,151670
151670,BANKSY,4,13,0.2533441967,0.2803535263,0.02700932961,0.7264286146,0.7572345011,151670
151670,BANKSY,4,14,0.2533441967,0.2489353725,0.00440882417,0.9797092553,0.9563506517,151670
151670,BANKSY,4,15,0.2533441967,0.2226896022,0.03065459449,0.9098158209,0.8886407396,151670
151670,BANKSY,4,16,0.2533441967,0.2487059887,0.004638208045,0.9620608449,0.9421022528,151670
151670,BANKSY,4,17,0.2533441967,0.4378239336,0.1844797368,0.4843674832,0.646244574,151670
151670,BANKSY,4,18,0.2533441967,0.3823882923,0.1290440956,0.6217878175,0.6968800841,151670
151670,BANKSY,4,19,0.2533441967,0.2822658872,0.0289216905,0.7259438528,0.7394775634,151670
151670,BANKSY,4,20,0.2533441967,0.3150337354,0.06168953871,0.6855173582,0.7316354712,151670
151670,BANKSY,5,6,0.4154807082,0.4350262525,0.01954554433,0.5087928018,0.5963368532,151670
151670,BANKSY,5,7,0.4154807082,0.4206150955,0.005134387397,0.4574879187,0.5878358423,151670
151670,BANKSY,5,8,0.4154807082,0.3085043587,0.1069763494,0.7054835435,0.726254288,151670
151670,BANKSY,5,9,0.4154807082,0.4881398776,0.07265916941,0.552381023,0.6969345171,151670
151670,BANKSY,5,10,0.4154807082,0.2484749177,0.1670057905,0.5922889048,0.6479328937,151670
151670,BANKSY,5,11,0.4154807082,0.3823882923,0.03309241581,0.7982095916,0.8184749095,151670
151670,BANKSY,5,12,0.4154807082,0.4342302983,0.01874959013,0.4998701057,0.5809727381,151670
151670,BANKSY,5,13,0.4154807082,0.2803535263,0.1351271818,0.6892082418,0.7017857477,151670
151670,BANKSY,5,14,0.4154807082,0.2489353725,0.1665453356,0.5020310964,0.5965176844,151670
151670,BANKSY,5,15,0.4154807082,0.2226896022,0.1927911059,0.4649063186,0.5614579643,151670
151670,BANKSY,5,16,0.4154807082,0.2487059887,0.1667747195,0.5210758169,0.6058311745,151670
151670,BANKSY,5,17,0.4154807082,0.4378239336,0.02234322541,0.5127478209,0.6048563259,151670
151670,BANKSY,5,18,0.4154807082,0.3823882923,0.03309241581,0.7982095916,0.8184749095,151670
151670,BANKSY,5,19,0.4154807082,0.2822658872,0.1332148209,0.6913884225,0.7047344978,151670
151670,BANKSY,5,20,0.4154807082,0.3150337354,0.1004469727,0.7218469539,0.7266981411,151670
151670,BANKSY,6,7,0.4350262525,0.4206150955,0.01441115693,0.7222036612,0.7040053544,151670
151670,BANKSY,6,8,0.4350262525,0.3085043587,0.1265218938,0.5422687237,0.6165776862,151670
151670,BANKSY,6,9,0.4350262525,0.4881398776,0.05311362508,0.7763684996,0.7544036115,151670
151670,BANKSY,6,10,0.4350262525,0.2484749177,0.1865513348,0.481119151,0.600427506,151670
151670,BANKSY,6,11,0.4350262525,0.3823882923,0.05263796014,0.5362470662,0.6543677695,151670
151670,BANKSY,6,12,0.4350262525,0.4342302983,0.0007959542043,0.9443937117,0.9158313885,151670
151670,BANKSY,6,13,0.4350262525,0.2803535263,0.1546727262,0.5059197033,0.6108941211,151670
151670,BANKSY,6,14,0.4350262525,0.2489353725,0.1860908799,0.4805004341,0.6453985535,151670
151670,BANKSY,6,15,0.4350262525,0.2226896022,0.2123366503,0.4809568688,0.6446285959,151670
151670,BANKSY,6,16,0.4350262525,0.2487059887,0.1863202638,0.4875075534,0.6471064054,151670
151670,BANKSY,6,17,0.4350262525,0.4378239336,0.002797681079,0.9783672709,0.954012604,151670
151670,BANKSY,6,18,0.4350262525,0.3823882923,0.05263796014,0.5362470662,0.6543677695,151670
151670,BANKSY,6,19,0.4350262525,0.2822658872,0.1527603653,0.50642792,0.6058348168,151670
151670,BANKSY,6,20,0.4350262525,0.3150337354,0.1199925171,0.4888896805,0.5653224439,151670
151670,BANKSY,7,8,0.4206150955,0.3085043587,0.1121107368,0.6042140691,0.6706062148,151670
151670,BANKSY,7,9,0.4206150955,0.4881398776,0.06752478201,0.812503607,0.7918548317,151670
151670,BANKSY,7,10,0.4206150955,0.2484749177,0.1721401779,0.5603412627,0.6647046166,151670
151670,BANKSY,7,11,0.4206150955,0.3823882923,0.03822680321,0.4740038405,0.6304736719,151670
151670,BANKSY,7,12,0.4206150955,0.4342302983,0.01361520273,0.7228822899,0.7118881177,151670
151670,BANKSY,7,13,0.4206150955,0.2803535263,0.1402615692,0.5518523343,0.6386795094,151670
151670,BANKSY,7,14,0.4206150955,0.2489353725,0.171679723,0.5903319606,0.7243556433,151670
151670,BANKSY,7,15,0.4206150955,0.2226896022,0.1979254933,0.5620836154,0.6922640171,151670
151670,BANKSY,7,16,0.4206150955,0.2487059887,0.1719091069,0.5936431256,0.7250167513,151670
151670,BANKSY,7,17,0.4206150955,0.4378239336,0.01720883801,0.7274901753,0.7115322704,151670
151670,BANKSY,7,18,0.4206150955,0.3823882923,0.03822680321,0.4740038405,0.6304736719,151670
151670,BANKSY,7,19,0.4206150955,0.2822658872,0.1383492083,0.5623548273,0.637998106,151670
151670,BANKSY,7,20,0.4206150955,0.3150337354,0.1055813601,0.623333811,0.6945702589,151670
151670,BANKSY,8,9,0.3085043587,0.4881398776,0.1796355188,0.4991089549,0.6079752924,151670
151670,BANKSY,8,10,0.3085043587,0.2484749177,0.06002944105,0.7508393174,0.7705940533,151670
151670,BANKSY,8,11,0.3085043587,0.3823882923,0.07388393362,0.6815351892,0.72402712,151670
151670,BANKSY,8,12,0.3085043587,0.4342302983,0.1257259396,0.5346903382,0.612028429,151670
151670,BANKSY,8,13,0.3085043587,0.2803535263,0.02815083239,0.8957399392,0.886231442,151670
151670,BANKSY,8,14,0.3085043587,0.2489353725,0.05956898617,0.6769167684,0.7230142449,151670
151670,BANKSY,8,15,0.3085043587,0.2226896022,0.08581475649,0.638068947,0.6937946205,151670
151670,BANKSY,8,16,0.3085043587,0.2487059887,0.05979837005,0.6954360218,0.7321500676,151670
151670,BANKSY,8,17,0.3085043587,0.4378239336,0.1293195748,0.5454871053,0.6312696514,151670
151670,BANKSY,8,18,0.3085043587,0.3823882923,0.07388393362,0.6815351892,0.72402712,151670
151670,BANKSY,8,19,0.3085043587,0.2822658872,0.0262384715,0.8925898453,0.8664226434,151670
151670,BANKSY,8,20,0.3085043587,0.3150337354,0.006529376706,0.8601439712,0.8143893999,151670
151670,BANKSY,9,10,0.4881398776,0.2484749177,0.2396649599,0.4343803657,0.5818000497,151670
151670,BANKSY,9,11,0.4881398776,0.3823882923,0.1057515852,0.5656483766,0.7300470098,151670
151670,BANKSY,9,12,0.4881398776,0.4342302983,0.05390957928,0.8168524947,0.8003703571,151670
151670,BANKSY,9,13,0.4881398776,0.2803535263,0.2077863512,0.4399659147,0.5837869462,151670
151670,BANKSY,9,14,0.4881398776,0.2489353725,0.239204505,0.4781558479,0.6430444214,151670
151670,BANKSY,9,15,0.4881398776,0.2226896022,0.2654502753,0.4409823515,0.6162236042,151670
151670,BANKSY,9,16,0.4881398776,0.2487059887,0.2394338889,0.4802633589,0.6434392926,151670
151670,BANKSY,9,17,0.4881398776,0.4378239336,0.050315944,0.7835417359,0.7602299905,151670
151670,BANKSY,9,18,0.4881398776,0.3823882923,0.1057515852,0.5656483766,0.7300470098,151670
151670,BANKSY,9,19,0.4881398776,0.2822658872,0.2058739903,0.4517348025,0.5981812763,151670
151670,BANKSY,9,20,0.4881398776,0.3150337354,0.1731061421,0.4933264533,0.6138276124,151670
151670,BANKSY,10,11,0.2484749177,0.3823882923,0.1339133747,0.6649215136,0.7102730755,151670
151670,BANKSY,10,12,0.2484749177,0.4342302983,0.1857553806,0.467264587,0.5932819215,151670
151670,BANKSY,10,13,0.2484749177,0.2803535263,0.03187860866,0.8164232136,0.8197538368,151670
151670,BANKSY,10,14,0.2484749177,0.2489353725,0.0004604548769,0.8408983836,0.8246245227,151670
151670,BANKSY,10,15,0.2484749177,0.2226896022,0.02578531544,0.7951138023,0.7888450281,151670
151670,BANKSY,10,16,0.2484749177,0.2487059887,0.0002310710023,0.8650187386,0.8392666208,151670
151670,BANKSY,10,17,0.2484749177,0.4378239336,0.1893490159,0.4796255137,0.6072371164,151670
151670,BANKSY,10,18,0.2484749177,0.3823882923,0.1339133747,0.6649215136,0.7102730755,151670
151670,BANKSY,10,19,0.2484749177,0.2822658872,0.03379096955,0.8118275294,0.7995149134,151670
151670,BANKSY,10,20,0.2484749177,0.3150337354,0.06655881775,0.7528443134,0.748481116,151670
151670,BANKSY,11,12,0.3823882923,0.4342302983,0.05184200594,0.5305297042,0.6467980719,151670
151670,BANKSY,11,13,0.3823882923,0.2803535263,0.102034766,0.7369462921,0.7522910608,151670
151670,BANKSY,11,14,0.3823882923,0.2489353725,0.1334529198,0.6225634901,0.7111832286,151670
151670,BANKSY,11,15,0.3823882923,0.2226896022,0.1596986901,0.5629992118,0.6426650043,151670
151670,BANKSY,11,16,0.3823882923,0.2487059887,0.1336823037,0.645113562,0.7242735666,151670
151670,BANKSY,11,17,0.3823882923,0.4378239336,0.05543564122,0.5330517284,0.6442057754,151670
151670,BANKSY,11,18,0.3823882923,0.3823882923,0,1,1,151670
151670,BANKSY,11,19,0.3823882923,0.2822658872,0.1001224051,0.7407382047,0.7508230666,151670
151670,BANKSY,11,20,0.3823882923,0.3150337354,0.06735455692,0.7272581738,0.7712326854,151670
151670,BANKSY,12,13,0.4342302983,0.2803535263,0.153876772,0.4916827272,0.6004473322,151670
151670,BANKSY,12,14,0.4342302983,0.2489353725,0.1852949257,0.4866885857,0.6504910153,151670
151670,BANKSY,12,15,0.4342302983,0.2226896022,0.211540696,0.479525446,0.6652672255,151670
151670,BANKSY,12,16,0.4342302983,0.2487059887,0.1855243096,0.4928825503,0.6520500725,151670
151670,BANKSY,12,17,0.4342302983,0.4378239336,0.003593635284,0.9570592412,0.9405184821,151670
151670,BANKSY,12,18,0.4342302983,0.3823882923,0.05184200594,0.5305297042,0.6467980719,151670
151670,BANKSY,12,19,0.4342302983,0.2822658872,0.1519644111,0.4977680014,0.6112375682,151670
151670,BANKSY,12,20,0.4342302983,0.3150337354,0.1191965629,0.4861704164,0.5689945594,151670
151670,BANKSY,13,14,0.2803535263,0.2489353725,0.03141815378,0.7197756725,0.7410710032,151670
151670,BANKSY,13,15,0.2803535263,0.2226896022,0.0576639241,0.6742582266,0.6996140931,151670
151670,BANKSY,13,16,0.2803535263,0.2487059887,0.03164753765,0.7419269941,0.7535157661,151670
151670,BANKSY,13,17,0.2803535263,0.4378239336,0.1574704072,0.5027589661,0.6127629383,151670
151670,BANKSY,13,18,0.2803535263,0.3823882923,0.102034766,0.7369462921,0.7522910608,151670
151670,BANKSY,13,19,0.2803535263,0.2822658872,0.00191236089,0.9428896665,0.9001737423,151670
151670,BANKSY,13,20,0.2803535263,0.3150337354,0.0346802091,0.8275876921,0.7779917054,151670
151670,BANKSY,14,15,0.2489353725,0.2226896022,0.02624577032,0.9084227427,0.8882195786,151670
151670,BANKSY,14,16,0.2489353725,0.2487059887,0.0002293838747,0.972365628,0.9707438344,151670
151670,BANKSY,14,17,0.2489353725,0.4378239336,0.188888561,0.4769430194,0.6329534988,151670
151670,BANKSY,14,18,0.2489353725,0.3823882923,0.1334529198,0.6225634901,0.7111832286,151670
151670,BANKSY,14,19,0.2489353725,0.2822658872,0.03333051467,0.7251777308,0.7424412136,151670
151670,BANKSY,14,20,0.2489353725,0.3150337354,0.06609836288,0.6878570881,0.7438484799,151670
151670,BANKSY,15,16,0.2226896022,0.2487059887,0.02601638644,0.8875587701,0.8743310888,151670
151670,BANKSY,15,17,0.2226896022,0.4378239336,0.2151343313,0.4840987693,0.662135864,151670
151670,BANKSY,15,18,0.2226896022,0.3823882923,0.1596986901,0.5629992118,0.6426650043,151670
151670,BANKSY,15,19,0.2226896022,0.2822658872,0.05957628499,0.6810218089,0.7132609278,151670
151670,BANKSY,15,20,0.2226896022,0.3150337354,0.09234413319,0.6321714458,0.6772968779,151670
151670,BANKSY,16,17,0.2487059887,0.4378239336,0.1891179449,0.4836804843,0.6345688005,151670
151670,BANKSY,16,18,0.2487059887,0.3823882923,0.1336823037,0.645113562,0.7242735666,151670
151670,BANKSY,16,19,0.2487059887,0.2822658872,0.03355989854,0.74696061,0.7546442186,151670
151670,BANKSY,16,20,0.2487059887,0.3150337354,0.06632774675,0.7069403214,0.7534283627,151670
151670,BANKSY,17,18,0.4378239336,0.3823882923,0.05543564122,0.5330517284,0.6442057754,151670
151670,BANKSY,17,19,0.4378239336,0.2822658872,0.1555580463,0.5040797444,0.6100992498,151670
151670,BANKSY,17,20,0.4378239336,0.3150337354,0.1227901981,0.4854688053,0.5596134489,151670
151670,BANKSY,18,19,0.3823882923,0.2822658872,0.1001224051,0.7407382047,0.7508230666,151670
151670,BANKSY,18,20,0.3823882923,0.3150337354,0.06735455692,0.7272581738,0.7712326854,151670
151670,BANKSY,19,20,0.2822658872,0.3150337354,0.03276784821,0.8404939708,0.7846462277,151670
151670,SEDR,1,2,0.32543619338300001,0.25642157954400002,0.0690146138391,0.55317578233700004,0.67100079854399997,151670
151670,SEDR,1,3,0.32543619338300001,0.348360683497,0.0229244901137,0.58931191866499999,0.64765976362900002,151670
151670,SEDR,1,4,0.32543619338300001,0.24197654496500001,0.083459648417699997,0.52924476330100001,0.65317651293400003,151670
151670,SEDR,1,5,0.32543619338300001,0.31836813644099998,0.0070680569421800003,0.57177134973199994,0.68116092162599995,151670
151670,SEDR,1,6,0.32543619338300001,0.38894493162600002,0.063508738243000004,0.54333324556700002,0.64143107961800006,151670
151670,SEDR,1,7,0.32543619338300001,0.25845426468900001,0.066981928694199999,0.53405262471600001,0.65863846045300001,151670
151670,SEDR,1,8,0.32543619338300001,0.31986100040799997,0.0055751929754599997,0.56912165004199999,0.71198585875800002,151670
151670,SEDR,1,9,0.32543619338300001,0.31601100829399997,0.00942518508947,0.69480029467600002,0.74067377546199997,151670
151670,SEDR,1,10,0.32543619338300001,0.28821291281700001,0.037223280566099998,0.48649143844800002,0.64586549535500004,151670
151670,SEDR,1,11,0.32543619338300001,0.28044060874499999,0.044995584638399998,0.51679317800900004,0.63956519788999999,151670
151670,SEDR,1,12,0.32543619338300001,0.32973601093600002,0.0042998175534799997,0.49682168662199999,0.63589337339399998,151670
