section,method,seed_r,seed_s,ari_r,ari_s,abs_reference_ari_difference,pairwise_partition_ari,pairwise_partition_nmi,section_display
151507,STAGATE,9,17,0.242950889,0.242500329,0.0004505599777,0.8352910446,0.8288667531,151507
151507,STAGATE,9,19,0.242950889,0.250086085,0.007135196012,0.8173643965,0.8244457685,151507
151507,STAGATE,12,13,0.2524899087,0.2681429087,0.01565300004,0.811605908,0.8209888303,151507
151507,STAGATE,12,14,0.2524899087,0.2448406731,0.007649235611,0.5455214479,0.6633810841,151507
151507,STAGATE,12,15,0.2524899087,0.2375497612,0.01494014747,0.8270312627,0.8277619948,151507
151507,STAGATE,12,16,0.2524899087,0.244493334,0.007996574655,0.8304315714,0.8317099163,151507
151507,STAGATE,12,17,0.2524899087,0.242500329,0.009989579668,0.8589643507,0.8494944421,151507
151507,STAGATE,12,19,0.2524899087,0.250086085,0.002403823678,0.8525591956,0.8445074642,151507
151507,STAGATE,13,19,0.2681429087,0.250086085,0.01805682371,0.8339742444,0.8291094053,151507
151507,STAGATE,14,15,0.2448406731,0.2375497612,0.007290911864,0.5593901767,0.6719908836,151507
151507,STAGATE,14,16,0.2448406731,0.244493334,0.0003473390442,0.5735966214,0.6858657711,151507
151507,STAGATE,14,17,0.2448406731,0.242500329,0.002340344057,0.5670433905,0.6803717802,151507
151507,STAGATE,14,19,0.2448406731,0.250086085,0.005245411932,0.5627334841,0.6800650039,151507
151507,STAGATE,15,16,0.2375497612,0.244493334,0.00694357282,0.8291487668,0.8216907321,151507
151507,STAGATE,15,17,0.2375497612,0.242500329,0.004950567807,0.8515396105,0.834857826,151507
151507,STAGATE,15,19,0.2375497612,0.250086085,0.0125363238,0.8487083805,0.8385058334,151507
151507,STAGATE,16,17,0.244493334,0.242500329,0.001993005013,0.8559511325,0.8446970335,151507
151507,STAGATE,16,19,0.244493334,0.250086085,0.005592750977,0.827393554,0.8275798209,151507
151507,STAGATE,17,19,0.242500329,0.250086085,0.00758575599,0.8587570986,0.8480718132,151507
151507,SpaGCN,1,2,0.3632867545,0.3685778293,0.005291074825,0.5830565866,0.6294775209,151507
151507,SpaGCN,1,10,0.3632867545,0.3617221527,0.001564601823,0.5386352613,0.5885550783,151507
151507,SpaGCN,1,11,0.3632867545,0.3786058484,0.0153190939,0.5228566956,0.6079518106,151507
151507,SpaGCN,1,15,0.3632867545,0.3535688977,0.009717856786,0.4253627775,0.5084810534,151507
151507,SpaGCN,1,19,0.3632867545,0.3791888992,0.01590214469,0.5651570646,0.630473768,151507
151507,SpaGCN,2,10,0.3685778293,0.3617221527,0.006855676648,0.6109943339,0.6843985109,151507
151507,SpaGCN,2,11,0.3685778293,0.3786058484,0.01002801908,0.5342974027,0.6184158691,151507
151507,SpaGCN,2,12,0.3685778293,0.3869610927,0.01838326336,0.6349651616,0.6880850112,151507
151507,SpaGCN,2,15,0.3685778293,0.3535688977,0.01500893161,0.4044190409,0.5029906731,151507
151507,SpaGCN,2,19,0.3685778293,0.3791888992,0.01061106987,0.6559411861,0.697884965,151507
151507,SpaGCN,3,14,0.4189789695,0.4044803982,0.01449857138,0.5751901324,0.6217133062,151507
151507,SpaGCN,4,6,0.3233227839,0.3054046577,0.01791812614,0.5904107351,0.6511514591,151507
151507,SpaGCN,4,13,0.3233227839,0.3105328954,0.01278988843,0.5822523328,0.6606266906,151507
151507,SpaGCN,5,11,0.3921468974,0.3786058484,0.01354104903,0.5784714071,0.6470255408,151507
151507,SpaGCN,5,12,0.3921468974,0.3869610927,0.005185804742,0.7271183673,0.7297410599,151507
151507,SpaGCN,5,14,0.3921468974,0.4044803982,0.01233350071,0.5221882215,0.5963501779,151507
151507,SpaGCN,5,19,0.3921468974,0.3791888992,0.01295799824,0.563089991,0.6465734361,151507
151507,SpaGCN,6,8,0.3054046577,0.2909195392,0.01448511858,0.6997547063,0.70968106,151507
151507,SpaGCN,6,9,0.3054046577,0.2985877537,0.006816904005,0.6145522405,0.6429706545,151507
151507,SpaGCN,6,13,0.3054046577,0.3105328954,0.005128237708,0.6892295354,0.7065711289,151507
151507,SpaGCN,6,17,0.3054046577,0.297623073,0.007781584759,0.6556119591,0.679696839,151507
151507,SpaGCN,6,18,0.3054046577,0.289271216,0.01613344168,0.6992917014,0.7343017398,151507
151507,SpaGCN,6,20,0.3054046577,0.2925858015,0.01281885626,0.6916856523,0.7311809395,151507
151507,SpaGCN,7,18,0.2703780632,0.289271216,0.01889315288,0.6712862844,0.7234761539,151507
151507,SpaGCN,8,9,0.2909195392,0.2985877537,0.00766821457,0.6630168539,0.6894012018,151507
151507,SpaGCN,8,13,0.2909195392,0.3105328954,0.01961335628,0.7131894874,0.7445977422,151507
151507,SpaGCN,8,17,0.2909195392,0.297623073,0.006703533817,0.725703355,0.742936301,151507
151507,SpaGCN,8,18,0.2909195392,0.289271216,0.001648323108,0.7072699711,0.7275430057,151507
151507,SpaGCN,8,20,0.2909195392,0.2925858015,0.001666262312,0.6905968028,0.7329041938,151507
151507,SpaGCN,9,13,0.2985877537,0.3105328954,0.01194514171,0.6930044683,0.7278042285,151507
151507,SpaGCN,9,17,0.2985877537,0.297623073,0.0009646807534,0.6209594445,0.6712916455,151507
151507,SpaGCN,9,18,0.2985877537,0.289271216,0.009316537678,0.6877974939,0.7144158874,151507
151507,SpaGCN,9,20,0.2985877537,0.2925858015,0.006001952258,0.6778546529,0.7217627541,151507
151507,SpaGCN,10,11,0.3617221527,0.3786058484,0.01688369573,0.4824806393,0.5812561669,151507
151507,SpaGCN,10,15,0.3617221527,0.3535688977,0.008153254963,0.3853995827,0.4977036034,151507
151507,SpaGCN,10,19,0.3617221527,0.3791888992,0.01746674652,0.640944032,0.6848264232,151507
151507,SpaGCN,11,12,0.3786058484,0.3869610927,0.008355244285,0.5317229818,0.6193955181,151507
151507,SpaGCN,11,19,0.3786058484,0.3791888992,0.0005830507897,0.5245427408,0.6239053553,151507
151507,SpaGCN,12,14,0.3869610927,0.4044803982,0.01751930545,0.5557811659,0.6231442297,151507
151507,SpaGCN,12,19,0.3869610927,0.3791888992,0.007772193495,0.5756521546,0.650855908,151507
151507,SpaGCN,13,17,0.3105328954,0.297623073,0.01290982247,0.6342417094,0.6788307291,151507
151507,SpaGCN,13,20,0.3105328954,0.2925858015,0.01794709397,0.7625230747,0.7615189217,151507
151507,SpaGCN,17,18,0.297623073,0.289271216,0.008351856925,0.6651945153,0.7015796832,151507
151507,SpaGCN,17,20,0.297623073,0.2925858015,0.005037271505,0.6623092717,0.7077501381,151507
151507,SpaGCN,18,20,0.289271216,0.2925858015,0.00331458542,0.7917909029,0.7984604974,151507
151507,BANKSY,1,4,0.24463751,0.2451209175,0.0004834075222,0.5761043829,0.7060840103,151507
151507,BANKSY,1,5,0.24463751,0.2460558298,0.001418319753,0.572874303,0.7036165563,151507
151507,BANKSY,1,7,0.24463751,0.2457833257,0.001145815695,0.5729426001,0.7034870279,151507
151507,BANKSY,1,8,0.24463751,0.2455151314,0.0008776213651,0.5742055851,0.7045127572,151507
151507,BANKSY,1,9,0.24463751,0.2445578385,7.967151345e-05,0.9412181185,0.8619799288,151507
151507,BANKSY,1,11,0.24463751,0.2445196607,0.00011784932,0.5749920995,0.7050584555,151507
151507,BANKSY,1,14,0.24463751,0.2457833257,0.001145815695,0.5729426001,0.7034870279,151507
151507,BANKSY,1,17,0.24463751,0.2460558298,0.001418319753,0.572874303,0.7036165563,151507
151507,BANKSY,1,18,0.24463751,0.2445196607,0.00011784932,0.5749920995,0.7050584555,151507
151507,BANKSY,3,6,0.209606543,0.2077447576,0.001861785437,0.9464423564,0.9149927305,151507
151507,BANKSY,3,10,0.209606543,0.2078154474,0.001791095608,0.958859543,0.9119420987,151507
151507,BANKSY,3,16,0.209606543,0.2078154474,0.001791095608,0.958859543,0.9119420987,151507
151507,BANKSY,4,5,0.2451209175,0.2460558298,0.0009349122306,0.9946682403,0.9940132655,151507
151507,BANKSY,4,7,0.2451209175,0.2457833257,0.0006624081725,0.9961889863,0.9954872492,151507
151507,BANKSY,4,8,0.2451209175,0.2455151314,0.0003942138428,0.9977118274,0.9970769242,151507
151507,BANKSY,4,9,0.2451209175,0.2445578385,0.0005630790357,0.5952986611,0.744232158,151507
151507,BANKSY,4,11,0.2451209175,0.2445196607,0.0006012568423,0.9957892725,0.9939818265,151507
151507,BANKSY,4,14,0.2451209175,0.2457833257,0.0006624081725,0.9961889863,0.9954872492,151507
151507,BANKSY,4,17,0.2451209175,0.2460558298,0.0009349122306,0.9946682403,0.9940132655,151507
151507,BANKSY,4,18,0.2451209175,0.2445196607,0.0006012568423,0.9957892725,0.9939818265,151507
151507,BANKSY,5,7,0.2460558298,0.2457833257,0.0002725040581,0.99847265,0.9979376458,151507
