section,dataset_display,method,partition_ari_tertile,n_pairs,median_pairwise_partition_ari,median_top100_marker_jaccard,median_top50_marker_jaccard,median_marker_rank_spearman,section_display
Bregma −0.14,,GraphST,Middle,32,0.48233729920000001,0.88696039159999995,0.81818181820000002,0.963740292,Bregma −0.14
Bregma −0.14,,STAGATE,High,14,0.79734565300000004,0.95126594330000003,0.88679245279999996,0.99134736229999998,Bregma −0.14
Bregma −0.14,,STAGATE,Low,14,0.53762951029999995,0.88687642219999996,0.77788220549999998,0.95249186299999999,Bregma −0.14
Bregma −0.14,,STAGATE,Middle,14,0.66136545130000002,0.93717143319999996,0.85248713549999999,0.98878621379999998,Bregma −0.14
Bregma −0.14,,SpaGCN,High,18,0.59397916309999998,0.94659828079999997,0.90493468799999999,0.99304244139999998,Bregma −0.14
Bregma −0.14,,SpaGCN,Low,19,0.448932938,0.93241224789999999,0.88679245279999996,0.99046115180000005,Bregma −0.14
Bregma −0.14,,SpaGCN,Middle,18,0.51111178800000001,0.93241224789999999,0.89619953770000005,0.98996809640000005,Bregma −0.14
Bregma −0.14,,BANKSY,High,33,0.99797217439999997,1,1,1,Bregma −0.14
Bregma −0.14,,BANKSY,Low,33,0.65417048909999997,0.99009900989999999,0.96078431369999995,0.99950694470000001,Bregma −0.14
Bregma −0.14,,BANKSY,Middle,33,0.98624766080000004,1,1,0.99991943539999995,Bregma −0.14
Bregma −0.14,Bregma −0.14,SEDR,High,23,0.76453745829999997,0.96078431369999995,0.94193061840000003,0.99763945730000003,Bregma −0.14
Bregma −0.14,Bregma −0.14,SEDR,Low,23,0.56794906710000004,0.93277310920000001,0.85439560439999995,0.97414520959999995,Bregma −0.14
Bregma −0.14,Bregma −0.14,SEDR,Middle,23,0.62534311490000005,0.94193061840000003,0.88746438750000001,0.98485546710000005,Bregma −0.14
Bregma −0.19,,GraphST,High,14,0.66417044209999998,0.95126594330000003,0.88679245279999996,0.98889255909999996,Bregma −0.19
Bregma −0.19,,GraphST,Low,15,0.52251075709999995,0.92325473879999997,0.85248713549999999,0.98165060749999999,Bregma −0.19
Bregma −0.19,,GraphST,Middle,15,0.59809332189999997,0.94193061840000003,0.86932215229999998,0.98868067420000005,Bregma −0.19
Bregma −0.19,,STAGATE,High,15,0.77227016989999997,0.95126594330000003,0.9230769231,0.98978440909999998,Bregma −0.19
Bregma −0.19,,STAGATE,Low,15,0.5760019502,0.85328185329999995,0.72619047619999999,0.91557313650000005,Bregma −0.19
Bregma −0.19,,STAGATE,Middle,15,0.64371843510000004,0.90476190479999996,0.80194805189999996,0.96402307369999996,Bregma −0.19
Bregma −0.19,,SpaGCN,High,7,0.52695429289999995,0.94174757279999999,0.86932215229999998,0.98978118660000003,Bregma −0.19
Bregma −0.19,,SpaGCN,Low,8,0.34437264750000002,0.91391941389999998,0.81848244349999999,0.97726789339999998,Bregma −0.19
Bregma −0.19,,SpaGCN,Middle,7,0.41666946560000001,0.92325473879999997,0.86932215229999998,0.98314910899999997,Bregma −0.19
Bregma −0.19,,BANKSY,High,41,0.9987141437,1,1,1,Bregma −0.19
Bregma −0.19,,BANKSY,Low,41,0.99543845549999999,1,1,0.99995327249999999,Bregma −0.19
Bregma −0.19,,BANKSY,Middle,41,0.99733845970000001,1,1,0.99997583059999995,Bregma −0.19
Bregma −0.19,Bregma −0.19,SEDR,High,44,0.84249692430000001,0.96078431369999995,0.92343265320000001,0.99702474939999997,Bregma −0.19
Bregma −0.19,Bregma −0.19,SEDR,Low,45,0.64197812229999995,0.92325473879999997,0.82058920889999998,0.96880216559999999,Bregma −0.19
Bregma −0.19,Bregma −0.19,SEDR,Middle,45,0.75638873829999997,0.94193061840000003,0.9230769231,0.99333891910000005,Bregma −0.19
Bregma −0.24,,GraphST,High,19,0.60063979050000005,0.93241224789999999,0.86932215229999998,0.98616866999999997,Bregma −0.24
Bregma −0.24,,GraphST,Low,20,0.46169142619999998,0.91391941389999998,0.83501683500000001,0.98119541749999994,Bregma −0.24
Bregma −0.24,,GraphST,Middle,19,0.52908817819999998,0.93241224789999999,0.85248713549999999,0.98612194259999997,Bregma −0.24
Bregma −0.24,,STAGATE,High,12,0.75951934409999999,0.92783349339999999,0.88712842010000004,0.98498759309999995,Bregma −0.24
Bregma −0.24,,STAGATE,Low,13,0.55061328060000003,0.82743658210000004,0.68174109670000005,0.91021075699999998,Bregma −0.24
Bregma −0.24,,STAGATE,Middle,13,0.66345148639999996,0.88679245279999996,0.83501683500000001,0.95926815119999997,Bregma −0.24
Bregma −0.24,,SpaGCN,High,14,0.57093845509999996,0.96573198149999995,0.88679245279999996,0.9942388257,Bregma −0.24
Bregma −0.24,,SpaGCN,Low,15,0.44559350889999999,0.93277310920000001,0.85185185190000001,0.98479584929999997,Bregma −0.24
Bregma −0.24,,SpaGCN,Middle,14,0.52495722290000002,0.94659828079999997,0.86932215229999998,0.99073104320000005,Bregma −0.24
Bregma −0.24,,BANKSY,High,37,0.98818530410000005,1,1,1,Bregma −0.24
Bregma −0.24,,BANKSY,Low,37,0.61103929369999999,0.98019801979999999,0.96078431369999995,0.99950855599999999,Bregma −0.24
Bregma −0.24,,BANKSY,Middle,37,0.71713767890000002,0.98019801979999999,0.96078431369999995,0.99959073180000002,Bregma −0.24
Bregma −0.24,Bregma −0.24,SEDR,High,19,0.78930523929999996,0.96078431369999995,0.9230769231,0.99652766589999997,Bregma −0.24
Bregma −0.24,Bregma −0.24,SEDR,Low,19,0.50848784420000004,0.87797566569999996,0.72465060960000005,0.92145435210000004,Bregma −0.24
Bregma −0.24,Bregma −0.24,SEDR,Middle,19,0.68410350649999996,0.94193061840000003,0.87062937060000001,0.98565789049999997,Bregma −0.24
